pk_id,is_possible_scammer,strong_id__,username,fbid_v2,full_name,is_possible_bad_actor,is_verified,profile_pic_url,account_badges,profile_pic_id,third_party_downloads_enabled,is_favorite,pk,has_anonymous_profile_picture,is_private,latest_reel_media
"""3945604520""",false,"""3945604520""","""soygabiventura""","""17841403975613200""","""Gabriel Ventura""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/357468694_618783910023791_1286108064507097635_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=eIIK5ILYtTMAX-qwoVb&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfDqkJFpdOfonyQGzgp0wRyJTI3Hz7VrSBP0eRyfWP8mGQ&oe=651695E2&_nc_sid=ce9561""",[],"""3139288590400024604_3945604520""",0,false,"""3945604520""",false,false,1695659953
"""13217136312""",false,"""13217136312""","""ecemtturann""","""17841413209362142""","""Ecem Turan Ateştepe""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/375146364_1697181360756225_4682376806678144653_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=czw4Bokz89kAX9ybala&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfC2Jo9MA23VhYlbS0B-bRyRvUW1qRiNtV4w86j_xd6Geg&oe=651795B6&_nc_sid=ce9561""",[],"""3185212342706192865_13217136312""",1,false,"""13217136312""",false,false,1695655273
"""185394499""",false,"""185394499""","""greeicy""","""17841401514972896""","""Greeicy""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/352796880_606964144547400_2021333473375859248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=2lNmjo4KKZsAX_ft7ae&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfChCPn42XOfUoHrRn2cuPG7Q7Tf4wiPa7ljLOpBlLv-Gw&oe=6515F9AA&_nc_sid=ce9561""",[],"""3120718501060052684_185394499""",1,false,"""185394499""",false,false,0
"""199873591""",false,"""199873591""","""danimarielister""","""17841400047733123""","""Danielle Marie Lister | The Yukon""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/146447832_352406175852558_5272621638076434030_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HnxSYZ6FZdAAX9R3oQe&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfCcy6n6AbrcdDazfmbJtZYO1Qy5Mz6kzEohKVfSHffmxw&oe=65175B30&_nc_sid=ce9561""",[],"""2502534811685343146_199873591""",1,false,"""199873591""",false,false,1695664863
"""2720067824""",false,"""2720067824""","""herodw_""","""17841402754730008""","""Hero""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",false,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/368570629_1012349826624128_3660015686143071152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=BfMxo5QT15MAX8B0-Nu&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfBzBvQtpCyENgs-mYRdLRgCrzJLik_wx1Q87dbqvci6Yg&oe=6517E369&_nc_sid=ce9561""",[],"""3174039112591289070_2720067824""",0,false,"""2720067824""",false,false,1695666557
"""1697620038""",false,"""1697620038""","""lucianafusterg""","""17841400601166525""","""L U C I A N A 🦋 F U S T E R""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/381449146_1072000140490336_7980007065774872410_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=hC14i2LipUgAX8uZwks&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfC8xfbfPWMalDehqC2iIW57xq-cPCCHMcUQVYm2KwmJgQ&oe=65160B29&_nc_sid=ce9561""",[],"""3196052805080694934_1697620038""",0,false,"""1697620038""",false,false,1695659762
"""3296312750""",false,"""3296312750""","""surfsterre""","""17841403142522039""","""Sterre Meijer""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/350584945_998438641152441_6374726369810261817_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=VgExN4MuYL0AX8ibMok&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfAwujQJAp9rA9sHsgUhZvK5uUut-yo-juKlkQtFt5nKFQ&oe=6517BA9B&_nc_sid=ce9561""",[],"""3115047158141883480_3296312750""",0,false,"""3296312750""",false,false,1695677029
"""302535547""",false,"""302535547""","""v33l4""","""17841400226414727""","""Daniel Vela""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",false,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/350512024_2479692735517554_2651568217058152137_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SlgBrO2QlYcAX-GZsLt&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfCS8qkODjD7H2QjNaLPIhB1w-fBBN9_vPqMyLrFlLSQkA&oe=6516F237&_nc_sid=ce9561""",[],"""3115567650481332835_302535547""",0,false,"""302535547""",false,false,1695637928
"""47428526865""",false,"""47428526865""","""eda81.92""","""17841447485968565""","""EDA""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",false,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/275992647_664029424847863_3044480505749126381_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=1CszP2oHpzkAX_NkvWu&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfCWuJUkEe8RUTFFxVncpSe63ac68ON_G3YsS0op6hTu4g&oe=6517E394&_nc_sid=ce9561""",[],"""2795950533461809466_47428526865""",0,false,"""47428526865""",false,false,1695655979
"""237828464""",false,"""237828464""","""carlosvives""","""17841400133923716""","""Carlos Vives""","{""is_possible_scammer"": false, ""is_possible_impersonator"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}, ""is_possible_impersonator_threads"": {""is_unconnected_impersonator"": false, ""connected_similar_user_id"": null}}",true,"""https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/367639921_823043115931016_6550348650307466492_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=cKATCa_4w-YAX9J3Io5&edm=ALB854YBAAAA&ccb=7-5&oh=00_AfDx9du6TewHPyxP1bbLV4qFJZc-EQQNFwNfPp4iRabzTA&oe=6516B66C&_nc_sid=ce9561""",[],"""3171596530203553781_237828464""",1,false,"""237828464""",false,false,1695651721
